CustomerID,Churn
36403,0
36404,0
36405,0
36406,0
36407,1
36408,1
36409,0
36410,0
36411,0
36412,0
36413,1
36414,1
36415,1
36416,1
36417,0
36418,1
36419,0
36420,0
36421,1
36422,0
36423,1
36424,1
36425,0
36426,0
36427,0
36428,0
36429,0
36430,0
36431,1
36432,0
36433,0
36434,1
36435,0
36436,0
36437,0
36438,0
36439,0
36440,0
36441,1
36442,0
36443,0
36444,1
36445,0
36446,1
36447,1
36448,0
36449,1
36450,1
36451,0
36452,0
36453,0
36454,1
36455,0
36456,1
36457,0
36458,0
36459,0
36460,0
36461,0
36462,0
36463,0
36464,1
36465,0
36466,0
36467,0
36468,0
36469,0
36470,0
36471,0
36472,0
36473,0
36474,0
36475,0
36476,1
36477,0
36478,0
36479,0
36480,0
36481,0
36482,1
36483,0
36484,0
36485,0
36486,0
36487,0
36488,0
36489,0
36490,0
36491,0
36492,0
36493,0
36494,0
36495,0
36496,0
36497,1
36498,1
36499,1
36500,0
36501,1
36502,0
36503,0
36504,0
36505,1
36506,0
36507,0
36508,0
36509,0
36510,1
36511,1
36512,1
36513,0
36514,0
36515,1
36516,0
36517,1
36518,1
36519,0
36520,0
36521,1
36522,0
36523,0
36524,1
36525,0
36526,0
36527,0
36528,0
36529,0
36530,0
36531,0
36532,0
36533,1
36534,0
36535,0
36536,0
36537,0
36538,0
36539,1
36540,0
36541,0
36542,0
36543,1
36544,1
36545,0
36546,1
36547,0
36548,0
36549,1
36550,0
36551,1
36552,0
36553,0
36554,1
36555,0
36556,0
36557,1
36558,0
36559,0
36560,0
36561,0
36562,0
36563,0
36564,0
36565,0
36566,0
36567,0
36568,0
36569,0
36570,0
36571,0
36572,0
36573,1
36574,0
36575,0
36576,1
36577,0
36578,1
36579,0
36580,0
36581,1
36582,0
36583,0
36584,0
36585,1
36586,0
36587,0
36588,0
36589,1
36590,0
36591,1
36592,0
36593,1
36594,0
36595,0
36596,0
36597,0
36598,0
36599,0
36600,1
36601,0
36602,1
36603,1
36604,0
36605,0
36606,0
36607,1
36608,1
36609,1
36610,0
36611,0
36612,0
36613,1
36614,0
36615,1
36616,0
36617,0
36618,1
36619,0
36620,0
36621,0
36622,0
36623,1
36624,0
36625,1
36626,0
36627,0
36628,0
36629,1
36630,0
36631,0
36632,0
36633,1
36634,0
36635,1
36636,0
36637,0
36638,1
36639,1
36640,1
36641,1
36642,1
36643,1
36644,0
36645,0
36646,0
36647,0
36648,0
36649,1
36650,0
36651,0
36652,0
36653,0
36654,0
36655,0
36656,0
36657,0
36658,0
36659,0
36660,0
36661,0
36662,0
36663,1
36664,0
36665,1
36666,0
36667,0
36668,0
36669,0
36670,1
36671,0
36672,0
36673,0
36674,0
36675,0
36676,0
36677,0
36678,0
36679,0
36680,0
36681,0
36682,1
36683,0
36684,0
36685,1
36686,0
36687,1
36688,1
36689,1
36690,1
36691,0
36692,1
36693,0
36694,0
36695,0
36696,0
36697,1
36698,0
36699,0
36700,0
36701,0
36702,0
36703,0
36704,1
36705,0
36706,0
36707,0
36708,0
36709,0
36710,0
36711,0
36712,0
36713,0
36714,0
36715,0
36716,0
36717,0
36718,0
36719,0
36720,0
36721,1
36722,0
36723,0
36724,0
36725,0
36726,0
36727,0
36728,0
36729,0
36730,0
36731,0
36732,0
36733,1
36734,0
36735,0
36736,0
36737,0
36738,0
36739,0
36740,1
36741,0
36742,0
36743,0
36744,0
36745,0
36746,0
36747,0
36748,1
36749,0
36750,1
36751,0
36752,0
36753,1
36754,0
36755,1
36756,1
36757,0
36758,0
36759,0
36760,0
36761,0
36762,0
36763,0
36764,0
36765,0
36766,0
36767,1
36768,1
36769,0
36770,1
36771,1
36772,0
36773,1
36774,0
36775,1
36776,0
36777,1
36778,0
36779,0
36780,0
36781,0
36782,1
36783,0
36784,0
36785,0
36786,0
36787,0
36788,0
36789,1
36790,0
36791,1
36792,0
36793,0
36794,0
36795,0
36796,0
36797,0
36798,0
36799,0
36800,0
36801,0
36802,1
36803,0
36804,1
36805,0
36806,1
36807,0
36808,0
36809,1
36810,0
36811,1
36812,0
36813,0
36814,0
36815,0
36816,1
36817,1
36818,0
36819,0
36820,0
36821,1
36822,0
36823,1
36824,0
36825,0
36826,0
36827,0
36828,0
36829,0
36830,1
36831,1
36832,0
36833,1
36834,0
36835,1
36836,1
36837,0
36838,1
36839,0
36840,0
36841,0
36842,0
36843,1
36844,0
36845,1
36846,1
36847,0
36848,1
36849,0
36850,1
36851,0
36852,0
36853,0
36854,0
36855,0
36856,1
36857,0
36858,1
36859,0
36860,0
36861,0
36862,1
36863,0
36864,1
36865,1
36866,0
36867,0
36868,1
36869,0
36870,0
36871,0
36872,0
36873,1
36874,1
36875,0
36876,0
36877,1
36878,0
36879,0
36880,0
36881,0
36882,0
36883,1
36884,1
36885,0
36886,0
36887,0
36888,1
36889,0
36890,0
36891,1
36892,0
36893,1
36894,0
36895,0
36896,1
36897,0
36898,1
36899,0
36900,0
36901,1
36902,0
36903,0
36904,0
36905,0
36906,0
36907,1
36908,1
36909,1
36910,0
36911,0
36912,0
36913,1
36914,0
36915,0
36916,0
36917,0
36918,1
36919,1
36920,0
36921,0
36922,0
36923,0
36924,0
36925,1
36926,0
36927,0
36928,0
36929,0
36930,0
36931,1
36932,0
36933,1
36934,1
36935,1
36936,1
36937,1
36938,0
36939,0
36940,0
36941,0
36942,0
36943,0
36944,0
36945,1
36946,0
36947,0
36948,1
36949,0
36950,0
36951,0
36952,0
36953,0
36954,0
36955,0
36956,0
36957,0
36958,0
36959,0
36960,0
36961,0
36962,0
36963,0
36964,0
36965,0
36966,0
36967,1
36968,1
36969,0
36970,0
36971,0
36972,1
36973,0
36974,0
36975,1
36976,1
36977,0
36978,0
36979,0
36980,0
36981,0
36982,0
36983,0
36984,0
36985,0
36986,0
36987,1
36988,0
36989,1
36990,0
36991,0
36992,1
36993,0
36994,1
36995,0
36996,0
36997,1
36998,0
36999,0
37000,1
37001,0
37002,0
37003,0
37004,1
37005,0
37006,1
37007,0
37008,1
37009,1
37010,0
37011,1
37012,0
37013,0
37014,0
37015,0
37016,0
37017,0
37018,0
37019,0
37020,1
37021,1
37022,0
37023,0
37024,1
37025,0
37026,1
37027,1
37028,1
37029,0
37030,0
37031,1
37032,0
37033,0
37034,1
37035,0
37036,0
37037,1
37038,0
37039,0
37040,1
37041,0
37042,1
37043,0
37044,0
37045,0
37046,1
37047,0
37048,0
37049,0
37050,1
37051,0
37052,0
37053,0
37054,0
37055,0
37056,0
37057,1
37058,0
37059,0
37060,0
37061,1
37062,1
37063,0
37064,0
37065,0
37066,0
37067,1
37068,1
37069,0
37070,0
37071,0
37072,0
37073,0
37074,1
37075,0
37076,0
37077,0
37078,0
37079,1
37080,0
37081,0
37082,0
37083,0
37084,0
37085,0
37086,0
37087,0
37088,0
37089,0
37090,0
37091,1
37092,1
37093,0
37094,0
37095,0
37096,0
37097,0
37098,0
37099,0
37100,0
37101,0
37102,1
37103,0
37104,0
37105,0
37106,0
37107,0
37108,0
37109,0
37110,0
37111,1
37112,1
37113,0
37114,1
37115,0
37116,0
37117,1
37118,1
37119,1
37120,0
37121,0
37122,0
37123,0
37124,0
37125,0
37126,0
37127,0
37128,1
37129,0
37130,0
37131,0
37132,0
37133,0
37134,0
37135,1
37136,0
37137,0
37138,1
37139,0
37140,0
37141,0
37142,0
37143,0
37144,0
37145,1
37146,0
37147,0
37148,1
37149,0
37150,0
37151,0
37152,1
37153,0
37154,1
37155,1
37156,1
37157,0
37158,0
37159,0
37160,0
37161,0
37162,0
37163,0
37164,0
37165,0
37166,0
37167,1
37168,0
37169,0
37170,0
37171,0
37172,1
37173,1
37174,0
37175,0
37176,0
37177,0
37178,0
37179,0
37180,0
37181,0
37182,0
37183,0
37184,0
37185,1
37186,0
37187,0
37188,1
37189,0
37190,0
37191,0
37192,0
37193,0
37194,0
37195,0
37196,0
37197,0
37198,1
37199,0
37200,1
37201,1
37202,0
37203,0
37204,0
37205,1
37206,0
37207,0
37208,0
37209,0
37210,0
37211,1
37212,0
37213,1
37214,0
37215,1
37216,0
37217,0
37218,0
37219,0
37220,0
37221,0
37222,0
37223,1
37224,0
37225,0
37226,0
37227,0
37228,1
37229,0
37230,0
37231,0
37232,1
37233,1
37234,0
37235,0
37236,0
37237,0
37238,0
37239,0
37240,1
37241,0
37242,0
37243,0
37244,0
37245,0
37246,0
37247,0
37248,0
37249,1
37250,0
37251,0
37252,1
37253,0
37254,0
37255,0
37256,1
37257,0
37258,0
37259,1
37260,0
37261,0
37262,0
37263,0
37264,0
37265,1
37266,0
37267,0
37268,0
37269,1
37270,1
37271,0
37272,1
37273,1
37274,0
37275,0
37276,0
37277,0
37278,0
37279,0
37280,0
37281,1
37282,0
37283,0
37284,0
37285,0
37286,0
37287,0
37288,0
37289,0
37290,0
37291,0
37292,0
37293,0
37294,0
37295,0
37296,0
37297,0
37298,0
37299,0
37300,1
37301,0
37302,1
37303,1
37304,0
37305,0
37306,0
37307,0
37308,0
37309,1
37310,0
37311,0
37312,0
37313,0
37314,0
37315,1
37316,0
37317,0
37318,0
37319,0
37320,0
37321,0
37322,0
37323,0
37324,0
37325,0
37326,0
37327,1
37328,1
37329,0
37330,0
37331,0
37332,0
37333,0
37334,0
37335,0
37336,0
37337,0
37338,0
37339,1
37340,0
37341,1
37342,0
37343,0
37344,0
37345,0
37346,1
37347,0
37348,1
37349,0
37350,0
37351,0
37352,0
37353,0
37354,0
37355,0
37356,0
37357,1
37358,0
37359,1
37360,0
37361,0
37362,0
37363,1
37364,1
37365,1
37366,0
37367,0
37368,0
37369,0
37370,0
37371,0
37372,0
37373,0
37374,0
37375,1
37376,1
37377,0
37378,0
37379,0
37380,0
37381,1
37382,0
37383,1
37384,0
37385,0
37386,0
37387,0
37388,0
37389,1
37390,1
37391,0
37392,0
37393,0
37394,0
37395,0
37396,0
37397,0
37398,0
37399,0
37400,0
37401,0
37402,1
37403,0
37404,0
37405,0
37406,1
37407,0
37408,1
37409,0
37410,0
37411,0
37412,0
37413,0
37414,0
37415,0
37416,0
37417,0
37418,1
37419,0
37420,0
37421,1
37422,0
37423,0
37424,1
37425,1
37426,1
37427,0
37428,0
37429,0
37430,0
37431,1
37432,0
37433,0
37434,1
37435,0
37436,0
37437,0
37438,0
37439,1
37440,0
37441,0
37442,1
37443,1
37444,1
37445,1
37446,0
37447,1
37448,1
37449,1
37450,0
37451,0
37452,0
37453,1
37454,0
37455,0
37456,1
37457,0
37458,1
37459,1
37460,0
37461,0
37462,0
37463,0
37464,0
37465,1
37466,0
37467,0
37468,0
37469,0
37470,0
37471,1
37472,0
37473,0
37474,0
37475,1
37476,0
37477,1
37478,0
37479,0
37480,0
37481,0
37482,0
37483,0
37484,1
37485,0
37486,0
37487,0
37488,1
37489,0
37490,0
37491,0
37492,0
37493,1
37494,0
37495,1
37496,0
37497,0
37498,0
37499,0
37500,1
37501,1
37502,1
37503,0
37504,1
37505,0
37506,0
37507,1
37508,0
37509,0
37510,0
37511,1
37512,1
37513,0
37514,0
37515,0
37516,1
37517,0
37518,0
37519,1
37520,0
37521,0
37522,0
37523,0
37524,0
37525,0
37526,0
37527,0
37528,0
37529,1
37530,1
37531,1
37532,1
37533,0
37534,0
37535,0
37536,0
37537,0
37538,0
37539,0
37540,0
37541,0
37542,0
37543,0
37544,0
37545,0
37546,0
37547,0
37548,0
37549,0
37550,0
37551,0
37552,0
37553,0
37554,0
37555,0
37556,1
37557,1
37558,1
37559,0
37560,0
37561,0
37562,0
37563,0
37564,0
37565,1
37566,0
37567,0
37568,0
37569,1
37570,1
37571,0
37572,0
37573,0
37574,1
37575,0
37576,1
37577,0
37578,0
37579,0
37580,1
37581,0
37582,0
37583,0
37584,0
37585,0
37586,0
37587,0
37588,0
37589,0
37590,0
37591,0
37592,0
37593,0
37594,1
37595,0
37596,0
37597,1
37598,0
37599,0
37600,0
37601,0
37602,0
37603,1
37604,0
37605,1
37606,1
37607,1
37608,1
37609,0
37610,0
37611,0
37612,0
37613,0
37614,0
37615,0
37616,0
37617,0
37618,0
37619,0
37620,1
37621,0
37622,0
37623,0
37624,1
37625,0
37626,1
37627,1
37628,1
37629,0
37630,0
37631,0
37632,0
37633,0
37634,0
37635,1
37636,1
37637,0
37638,1
37639,1
37640,1
37641,1
37642,1
37643,0
37644,0
37645,0
37646,1
37647,0
37648,0
37649,0
37650,1
37651,0
37652,0
37653,1
37654,0
37655,0
37656,0
37657,0
37658,0
37659,0
37660,0
37661,1
37662,0
37663,0
37664,0
37665,0
37666,0
37667,0
37668,0
37669,1
37670,1
37671,0
37672,0
37673,0
37674,1
37675,0
37676,0
37677,0
37678,0
37679,0
37680,0
37681,0
37682,1
37683,0
37684,1
37685,0
37686,1
37687,0
37688,0
37689,0
37690,0
37691,0
37692,0
37693,0
37694,1
37695,1
37696,0
37697,0
37698,0
37699,1
37700,1
37701,0
37702,0
37703,0
37704,0
37705,0
37706,0
37707,0
37708,0
37709,0
37710,1
37711,0
37712,0
37713,0
37714,0
37715,0
37716,1
37717,0
37718,0
37719,0
37720,1
37721,1
37722,0
37723,0
37724,0
37725,1
37726,0
37727,1
37728,1
37729,0
37730,0
37731,0
37732,1
37733,0
37734,0
37735,0
37736,1
37737,0
37738,0
37739,0
37740,1
37741,0
37742,0
37743,0
37744,0
37745,1
37746,0
37747,0
37748,0
37749,0
37750,0
37751,0
37752,0
37753,0
37754,0
37755,0
37756,0
37757,1
37758,0
37759,0
37760,0
37761,1
37762,0
37763,0
37764,1
37765,0
37766,0
37767,0
37768,0
37769,0
37770,0
37771,0
37772,0
37773,0
37774,0
37775,0
37776,0
37777,0
37778,1
37779,0
37780,0
37781,0
37782,0
37783,0
37784,1
37785,1
37786,1
37787,0
37788,0
37789,1
37790,0
37791,1
37792,0
37793,0
37794,0
37795,0
37796,0
37797,0
37798,0
37799,0
37800,0
37801,0
37802,0
37803,1
37804,1
37805,1
37806,0
37807,0
37808,0
37809,0
37810,0
37811,0
37812,0
37813,0
37814,0
37815,0
37816,0
37817,0
37818,0
37819,0
37820,0
37821,0
37822,1
37823,0
37824,0
37825,0
37826,1
37827,0
37828,1
37829,0
37830,0
37831,0
37832,0
37833,1
37834,0
37835,1
37836,0
37837,0
37838,0
37839,0
37840,0
37841,0
37842,1
37843,0
37844,0
37845,0
37846,0
37847,1
37848,0
37849,1
37850,0
37851,0
37852,0
37853,0
37854,0
37855,0
37856,0
37857,0
37858,0
37859,0
37860,0
37861,0
37862,0
37863,0
37864,1
37865,0
37866,0
37867,1
37868,0
37869,0
37870,1
37871,0
37872,0
37873,0
37874,0
37875,0
37876,0
37877,0
37878,0
37879,0
37880,1
37881,0
37882,0
37883,0
37884,1
37885,0
37886,1
37887,0
37888,0
37889,1
37890,0
37891,0
37892,0
37893,0
37894,0
37895,0
37896,0
37897,0
37898,1
37899,0
37900,0
37901,1
37902,0
37903,0
37904,0
37905,0
37906,0
37907,0
37908,0
37909,0
37910,0
37911,0
37912,0
37913,1
37914,0
37915,1
37916,0
37917,0
37918,0
37919,0
37920,1
37921,0
37922,0
37923,0
37924,0
37925,0
37926,0
37927,0
37928,0
37929,0
37930,0
37931,1
37932,0
37933,1
37934,0
37935,0
37936,1
37937,1
37938,0
37939,1
37940,1
37941,0
37942,1
37943,0
37944,0
37945,0
37946,1
37947,0
37948,0
37949,0
37950,0
37951,0
37952,0
37953,0
37954,0
37955,0
37956,0
37957,0
37958,0
37959,1
37960,1
37961,0
37962,0
37963,0
37964,0
37965,0
37966,1
37967,0
37968,0
37969,0
37970,0
37971,0
37972,0
37973,0
37974,0
37975,1
37976,0
37977,0
37978,0
37979,1
37980,1
37981,0
37982,0
37983,0
37984,0
37985,0
37986,0
37987,0
37988,0
37989,0
37990,0
37991,0
37992,1
37993,0
37994,0
37995,0
37996,1
37997,0
37998,0
37999,0
38000,0
38001,1
38002,0
38003,1
38004,0
38005,0
38006,0
38007,0
38008,0
38009,1
38010,1
38011,0
38012,0
38013,0
38014,0
38015,0
38016,0
38017,1
38018,0
38019,0
38020,1
38021,1
38022,0
38023,0
38024,0
38025,0
38026,0
38027,0
38028,0
38029,0
38030,0
38031,1
38032,0
38033,0
38034,1
38035,1
38036,0
38037,0
38038,0
38039,1
38040,0
38041,0
38042,1
38043,0
38044,0
38045,0
38046,0
38047,0
38048,1
38049,0
38050,0
38051,1
38052,1
38053,0
38054,0
38055,0
38056,0
38057,1
38058,0
38059,0
38060,0
38061,0
38062,0
38063,0
38064,0
38065,1
38066,0
38067,1
38068,0
38069,0
38070,1
38071,0
38072,0
38073,0
38074,1
38075,0
38076,0
38077,0
38078,0
38079,0
38080,1
38081,1
38082,1
38083,0
38084,0
38085,1
38086,0
38087,0
38088,0
38089,0
38090,1
38091,0
38092,0
38093,0
38094,0
38095,1
38096,0
38097,1
38098,1
38099,1
38100,0
38101,1
38102,0
38103,0
38104,0
38105,0
38106,0
38107,1
38108,0
38109,0
38110,0
38111,0
38112,1
38113,1
38114,0
38115,1
38116,0
38117,0
38118,1
38119,0
38120,0
38121,0
38122,0
38123,0
38124,0
38125,0
38126,0
38127,0
38128,0
38129,1
38130,1
38131,1
38132,0
38133,0
38134,0
38135,0
38136,0
38137,0
38138,0
38139,0
38140,0
38141,0
38142,1
38143,0
38144,1
38145,1
38146,0
38147,0
38148,1
38149,0
38150,0
38151,0
38152,0
38153,1
38154,0
38155,1
38156,1
38157,0
38158,1
38159,0
38160,1
38161,1
38162,0
38163,1
38164,0
38165,0
38166,0
38167,0
38168,0
38169,0
38170,0
38171,0
38172,1
38173,0
38174,0
38175,0
38176,0
38177,1
38178,0
38179,0
38180,0
38181,0
38182,0
38183,0
38184,0
38185,1
38186,0
38187,0
38188,0
38189,0
38190,0
38191,1
38192,1
38193,1
38194,0
38195,1
38196,0
38197,0
38198,0
38199,0
38200,0
38201,0
38202,0
38203,0
38204,0
38205,0
38206,1
38207,0
38208,0
38209,0
38210,0
38211,0
38212,0
38213,0
38214,0
38215,0
38216,0
38217,0
38218,0
38219,0
38220,0
38221,0
38222,0
38223,0
38224,0
38225,0
38226,0
38227,0
38228,0
38229,0
38230,1
38231,0
38232,1
38233,0
38234,0
38235,0
38236,0
38237,0
38238,1
38239,1
38240,0
38241,1
38242,0
38243,0
38244,0
38245,0
38246,0
38247,0
38248,0
38249,0
38250,0
38251,1
38252,0
38253,0
38254,1
38255,1
38256,0
38257,1
38258,1
38259,0
38260,0
38261,0
38262,0
38263,0
38264,0
38265,1
38266,0
38267,0
38268,0
38269,0
38270,0
38271,0
38272,0
38273,0
38274,0
38275,0
38276,0
38277,1
38278,1
38279,1
38280,0
38281,1
38282,0
38283,1
38284,0
38285,0
38286,0
38287,0
38288,0
38289,1
38290,1
38291,1
38292,0
38293,0
38294,0
38295,1
38296,0
38297,0
38298,1
38299,0
38300,0
38301,0
38302,0
38303,0
38304,0
38305,1
38306,0
38307,0
38308,1
38309,0
38310,0
38311,0
38312,0
38313,0
38314,0
38315,0
38316,1
38317,0
38318,0
38319,0
38320,0
38321,0
38322,1
38323,0
38324,0
38325,0
38326,0
38327,0
38328,0
38329,0
38330,0
38331,1
38332,0
38333,0
38334,0
38335,0
38336,0
38337,0
38338,0
38339,0
38340,0
38341,0
38342,0
38343,0
38344,0
38345,0
38346,1
38347,0
38348,0
38349,0
38350,0
38351,0
38352,0
38353,1
38354,0
38355,0
38356,0
38357,1
38358,1
38359,0
38360,0
38361,0
38362,1
38363,0
38364,1
38365,1
38366,1
38367,0
38368,0
38369,0
38370,1
38371,0
38372,0
38373,1
38374,0
38375,0
38376,0
38377,1
38378,0
38379,0
38380,0
38381,1
38382,0
38383,0
38384,0
38385,0
38386,0
38387,0
38388,1
38389,0
38390,1
38391,1
38392,1
38393,1
38394,0
38395,0
38396,1
38397,0
38398,0
38399,1
38400,0
38401,0
38402,0
38403,0
38404,0
38405,0
38406,0
38407,0
38408,0
38409,0
38410,0
38411,1
38412,0
38413,0
38414,0
38415,0
38416,0
38417,0
38418,1
38419,0
38420,0
38421,1
38422,0
38423,0
38424,1
38425,0
38426,1
38427,0
38428,0
38429,0
38430,0
38431,0
38432,1
38433,0
38434,1
38435,0
38436,0
38437,0
38438,0
38439,0
38440,0
38441,0
38442,0
38443,0
38444,0
38445,0
38446,0
38447,1
38448,0
38449,0
38450,0
38451,1
38452,0
38453,0
38454,0
38455,1
38456,1
38457,1
38458,0
38459,0
38460,0
38461,1
38462,1
38463,0
38464,0
38465,1
38466,0
38467,0
38468,0
38469,0
38470,0
38471,1
38472,0
38473,0
38474,0
38475,0
38476,0
38477,0
38478,0
38479,1
38480,1
38481,1
38482,0
38483,0
38484,0
38485,0
38486,0
38487,0
38488,1
38489,1
38490,0
38491,1
38492,1
38493,0
38494,0
38495,0
38496,0
38497,0
38498,0
38499,1
38500,0
38501,0
38502,1
38503,0
38504,0
38505,0
38506,0
38507,0
38508,0
38509,1
38510,0
38511,0
38512,1
38513,1
38514,0
38515,0
38516,0
38517,0
38518,0
38519,0
38520,0
38521,0
38522,1
38523,0
38524,0
38525,1
38526,0
38527,1
38528,0
38529,0
38530,0
38531,1
38532,0
38533,1
38534,0
38535,1
38536,0
38537,0
38538,0
38539,0
38540,0
38541,0
38542,1
38543,1
38544,0
38545,0
38546,1
38547,0
38548,0
38549,0
38550,1
38551,0
38552,1
38553,0
38554,1
38555,0
38556,0
38557,0
38558,0
38559,0
38560,1
38561,0
38562,0
38563,1
38564,0
38565,1
38566,0
38567,0
38568,1
38569,0
38570,0
38571,1
38572,0
38573,0
38574,0
38575,0
38576,0
38577,0
38578,1
38579,1
38580,1
38581,0
38582,1
38583,0
38584,0
38585,0
38586,0
38587,0
38588,1
38589,0
38590,0
38591,0
38592,0
38593,0
38594,0
38595,1
38596,0
38597,0
38598,0
38599,0
38600,0
38601,0
38602,0
38603,0
38604,0
38605,0
38606,0
38607,1
38608,0
38609,0
38610,1
38611,1
38612,0
38613,1
38614,1
38615,1
38616,0
38617,0
38618,0
38619,1
38620,0
38621,1
38622,1
38623,0
38624,0
38625,0
38626,1
38627,1
38628,0
38629,0
38630,0
38631,0
38632,0
38633,0
38634,0
38635,1
38636,1
38637,0
38638,1
38639,1
38640,0
38641,1
38642,1
38643,1
38644,0
38645,1
38646,0
38647,0
38648,0
38649,1
38650,0
38651,0
38652,0
38653,0
38654,0
38655,0
38656,1
38657,0
38658,0
38659,0
38660,0
38661,0
38662,0
38663,1
38664,1
38665,1
38666,0
38667,1
38668,0
38669,0
38670,1
38671,0
38672,0
38673,0
38674,1
38675,1
38676,0
38677,0
38678,0
38679,0
38680,1
38681,0
38682,0
38683,0
38684,0
38685,1
38686,1
38687,0
38688,0
38689,0
38690,0
38691,0
38692,0
38693,0
38694,0
38695,0
38696,0
38697,0
38698,0
38699,0
38700,0
38701,1
38702,0
38703,1
38704,1
38705,0
38706,0
38707,0
38708,0
38709,0
38710,1
38711,0
38712,0
38713,0
38714,0
38715,1
38716,0
38717,1
38718,0
38719,0
38720,0
38721,0
38722,1
38723,0
38724,0
38725,0
38726,0
38727,0
38728,1
38729,0
38730,0
38731,1
38732,0
38733,0
38734,0
38735,1
38736,0
38737,0
38738,0
38739,0
38740,0
38741,1
38742,1
38743,0
38744,0
38745,0
38746,0
38747,0
38748,1
38749,0
38750,0
38751,1
38752,0
38753,0
38754,0
38755,1
38756,1
38757,0
38758,1
38759,1
38760,0
38761,1
38762,0
38763,0
38764,1
38765,1
38766,1
38767,0
38768,0
38769,0
38770,1
38771,0
38772,0
38773,0
38774,0
38775,0
38776,0
38777,0
38778,0
38779,0
38780,1
38781,0
38782,0
38783,0
38784,0
38785,0
38786,0
38787,0
38788,0
38789,0
38790,0
38791,0
38792,0
38793,0
38794,1
38795,0
38796,0
38797,0
38798,0
38799,0
38800,0
38801,0
38802,0
38803,0
38804,0
38805,0
38806,0
38807,1
38808,0
38809,0
38810,0
38811,0
38812,1
38813,0
38814,0
38815,0
38816,1
38817,1
38818,0
38819,0
38820,0
38821,1
38822,0
38823,0
38824,0
38825,0
38826,0
38827,0
38828,0
38829,0
38830,0
38831,1
38832,0
38833,0
38834,0
38835,0
38836,0
38837,0
38838,0
38839,0
38840,0
38841,0
38842,0
38843,0
38844,1
38845,0
38846,0
38847,1
38848,0
38849,1
38850,0
38851,0
38852,0
38853,0
38854,0
38855,0
38856,0
38857,0
38858,1
38859,0
38860,0
38861,0
38862,0
38863,1
38864,1
38865,1
38866,0
38867,0
38868,1
38869,0
38870,0
38871,0
38872,0
38873,1
38874,0
38875,1
38876,1
38877,0
38878,0
38879,0
38880,0
38881,1
38882,0
38883,1
38884,0
38885,0
38886,0
38887,0
38888,0
38889,0
38890,1
38891,0
38892,0
38893,1
38894,1
38895,0
38896,0
38897,0
38898,0
38899,0
38900,0
38901,0
38902,0
38903,0
38904,0
38905,0
38906,0
38907,0
38908,0
38909,0
38910,1
38911,0
38912,0
38913,0
38914,1
38915,0
38916,1
38917,0
38918,1
38919,0
38920,1
38921,0
38922,0
38923,0
38924,0
38925,0
38926,0
38927,0
38928,0
38929,0
38930,0
38931,0
38932,0
38933,1
38934,0
38935,0
38936,0
38937,1
38938,0
38939,0
38940,0
38941,0
38942,1
38943,0
38944,0
38945,0
38946,0
38947,0
38948,1
38949,0
38950,1
38951,0
38952,0
38953,0
38954,0
38955,0
38956,1
38957,0
38958,0
38959,0
38960,0
38961,0
38962,0
38963,0
38964,1
38965,1
38966,0
38967,0
38968,0
38969,0
38970,0
38971,0
38972,0
38973,1
38974,0
38975,0
38976,0
38977,0
38978,1
38979,0
38980,0
38981,0
38982,1
38983,0
38984,0
38985,0
38986,0
38987,1
38988,0
38989,1
38990,0
38991,0
38992,0
38993,0
38994,1
38995,0
38996,0
38997,0
38998,0
38999,0
39000,1
39001,0
39002,0
39003,1
39004,0
39005,0
39006,0
39007,0
39008,0
39009,0
39010,0
39011,1
39012,1
39013,0
39014,0
39015,0
39016,0
39017,0
39018,0
39019,0
39020,0
39021,0
39022,0
39023,0
39024,0
39025,0
39026,0
39027,0
39028,0
39029,0
39030,0
39031,0
39032,1
39033,1
39034,0
39035,0
39036,0
39037,0
39038,0
39039,1
39040,0
39041,0
39042,0
39043,0
39044,0
39045,0
39046,1
39047,1
39048,0
39049,0
39050,0
39051,0
39052,0
39053,0
39054,0
39055,1
39056,0
39057,0
39058,0
39059,0
39060,0
39061,0
39062,0
39063,0
39064,0
39065,0
39066,0
39067,0
39068,0
39069,1
39070,0
39071,0
39072,0
39073,1
39074,0
39075,1
39076,0
39077,0
39078,0
39079,0
39080,0
39081,0
39082,0
39083,0
39084,0
39085,0
39086,0
39087,0
39088,0
39089,0
39090,0
39091,0
39092,1
39093,0
39094,0
39095,1
39096,0
39097,0
39098,0
39099,1
39100,0
39101,0
39102,0
39103,0
39104,0
39105,0
39106,0
39107,0
39108,0
39109,0
39110,0
39111,1
39112,1
39113,0
39114,1
39115,0
39116,1
39117,1
39118,0
39119,0
39120,0
39121,0
39122,0
39123,0
39124,0
39125,0
39126,0
39127,0
39128,0
39129,1
39130,0
39131,0
39132,0
39133,1
39134,0
39135,0
39136,0
39137,0
39138,1
39139,0
39140,0
39141,1
39142,1
39143,1
39144,0
39145,1
39146,0
39147,0
39148,0
39149,0
39150,1
39151,1
39152,0
39153,0
39154,0
39155,0
39156,0
39157,0
39158,0
39159,1
39160,1
39161,0
39162,1
39163,0
39164,0
39165,0
39166,0
39167,0
39168,0
39169,0
39170,0
39171,1
39172,0
39173,1
39174,0
39175,0
39176,1
39177,0
39178,0
39179,0
39180,0
39181,0
39182,0
39183,0
39184,1
39185,0
39186,0
39187,0
39188,0
39189,0
39190,0
39191,0
39192,0
39193,0
39194,0
39195,0
39196,1
39197,0
39198,0
39199,0
39200,0
